Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
33.0,Thu,2022-04-21,19:00,Levante,2.7,2–3,1.8,Sevilla,18107.0,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Match Report,,22,SP1
33.0,Thu,2022-04-21,19:00,Espanyol,0.4,0–1,0.6,Rayo Vallecano,11873.0,RCDE Stadium,Antonio Matéu Lahoz,Match Report,,22,SP1
33.0,Thu,2022-04-21,20:00,Cádiz,3.1,2–3,1.6,Athletic Club,17360.0,Estadio Nuevo Mirandilla,Valentín Pizarro,Match Report,,22,SP1
33.0,Thu,2022-04-21,21:30,Real Sociedad,0.8,0–1,1.1,Barcelona,35128.0,Estadio Municipal de Anoeta,Carlos del Cerro,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
21.0,Sun,2022-04-24,21:00,Barcelona,1.7,0–1,0.3,Rayo Vallecano,57023.0,Camp Nou,Isidro Díaz de Mera,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
34.0,Fri,2022-04-29,21:00,Sevilla,0.7,1–1,0.9,Cádiz,37113.0,Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,,22,SP1
34.0,Sat,2022-04-30,14:00,Alavés,2.4,2–1,1.3,Villarreal,12579.0,Estadio de Mendizorroza,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
34.0,Sat,2022-04-30,16:15,Real Madrid,1.8,4–0,1.3,Espanyol,58686.0,Estadio Santiago Bernabéu,José Luis Munuera,Match Report,,22,SP1
34.0,Sat,2022-04-30,18:30,Valencia,0.5,1–1,1.3,Levante,35099.0,Estadio de Mestalla,Jorge Figueroa,Match Report,,22,SP1
34.0,Sat,2022-04-30,21:00,Athletic Club,1.3,2–0,0.7,Atlético Madrid,43398.0,San Mamés,Antonio Matéu Lahoz,Match Report,,22,SP1
34.0,Sun,2022-05-01,14:00,Elche,0.6,1–1,1.1,Osasuna,16305.0,Estadio Manuel Martínez Valero,Carlos del Cerro,Match Report,,22,SP1
34.0,Sun,2022-05-01,16:15,Granada,0.7,1–1,1.1,Celta Vigo,15036.0,Estadio Nuevo Los Cármenes,Juan Martínez,Match Report,,22,SP1
34.0,Sun,2022-05-01,18:30,Rayo Vallecano,1.4,1–1,0.7,Real Sociedad,9395.0,Estadio del Rayo Vallecano,Alejandro Muñíz,Match Report,,22,SP1
34.0,Sun,2022-05-01,21:00,Barcelona,1.2,2–1,1.0,Mallorca,62789.0,Camp Nou,Pablo González,Match Report,,22,SP1
34.0,Mon,2022-05-02,21:00,Getafe,0.7,0–0,0.2,Betis,9916.0,Coliseum Alfonso Pérez,Adrián Cordero,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
35.0,Fri,2022-05-06,21:00,Levante,2.1,2–1,2.1,Real Sociedad,17278.0,Estadio Ciudad de Valencia,Alberola Rojas,Match Report,,22,SP1
35.0,Sat,2022-05-07,14:00,Mallorca,1.4,2–6,1.6,Granada,18466.0,Iberostar Estadi,Ricardo de Burgos,Match Report,,22,SP1
35.0,Sat,2022-05-07,16:15,Athletic Club,1.3,0–0,0.1,Valencia,41091.0,San Mamés,Isidro Díaz de Mera,Match Report,,22,SP1
35.0,Sat,2022-05-07,18:30,Cádiz,1.8,3–0,0.1,Elche,17615.0,Estadio Nuevo Mirandilla,Alejandro Hernández,Match Report,,22,SP1
35.0,Sat,2022-05-07,18:30,Celta Vigo,1.9,4–0,0.5,Alavés,10567.0,Estadio de Balaídos,Guillermo Cuadra,Match Report,,22,SP1
35.0,Sat,2022-05-07,21:00,Betis,0.7,1–2,1.2,Barcelona,46132.0,Estadio Benito Villamarín,Antonio Matéu Lahoz,Match Report,,22,SP1
35.0,Sun,2022-05-08,14:00,Getafe,0.6,0–0,0.7,Rayo Vallecano,10125.0,Coliseum Alfonso Pérez,Mario Melero,Match Report,,22,SP1
35.0,Sun,2022-05-08,16:15,Villarreal,2.2,1–1,0.8,Sevilla,17461.0,Estadio de la Cerámica,Jesús Gil,Match Report,,22,SP1
35.0,Sun,2022-05-08,18:30,Espanyol,0.6,1–1,0.6,Osasuna,18903.0,RCDE Stadium,Santiago Jaime,Match Report,,22,SP1
35.0,Sun,2022-05-08,21:00,Atlético Madrid,2.3,1–0,1.1,Real Madrid,63874.0,Estadio Wanda Metropolitano,César Soto,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
36.0,Tue,2022-05-10,19:00,Valencia,1.2,0–3,1.6,Betis,28091.0,Estadio de Mestalla,Carlos del Cerro,Match Report,,22,SP1
36.0,Tue,2022-05-10,20:00,Granada,0.9,1–0,0.3,Athletic Club,16638.0,Estadio Nuevo Los Cármenes,José Sánchez,Match Report,,22,SP1
36.0,Tue,2022-05-10,21:30,Barcelona,1.1,3–1,0.7,Celta Vigo,55899.0,Camp Nou,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
36.0,Wed,2022-05-11,19:00,Osasuna,0.6,1–1,0.3,Getafe,17850.0,Estadio El Sadar,Alejandro Muñíz,Match Report,,22,SP1
36.0,Wed,2022-05-11,19:00,Alavés,2.6,2–1,0.9,Espanyol,12729.0,Estadio de Mendizorroza,Valentín Pizarro,Match Report,,22,SP1
36.0,Wed,2022-05-11,20:30,Sevilla,1.5,0–0,0.6,Mallorca,33242.0,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández,Match Report,,22,SP1
36.0,Wed,2022-05-11,21:30,Elche,0.2,0–2,1.9,Atlético Madrid,21266.0,Estadio Manuel Martínez Valero,Pablo González,Match Report,,22,SP1
36.0,Thu,2022-05-12,19:00,Real Sociedad,3.0,3–0,0.7,Cádiz,29014.0,Estadio Municipal de Anoeta,Juan Martínez,Match Report,,22,SP1
36.0,Thu,2022-05-12,20:00,Rayo Vallecano,1.8,1–5,2.4,Villarreal,7945.0,Estadio del Rayo Vallecano,Isidro Díaz de Mera,Match Report,,22,SP1
36.0,Thu,2022-05-12,21:30,Real Madrid,3.5,6–0,1.0,Levante,38421.0,Estadio Santiago Bernabéu,Adrián Cordero,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
37.0,Sat,2022-05-14,18:30,Espanyol,0.7,1–1,1.6,Valencia,14990.0,RCDE Stadium,Alejandro Muñíz,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Levante,1.9,3–1,0.5,Alavés,12438.0,Estadio Ciudad de Valencia,Guillermo Cuadra,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Villarreal,0.7,1–2,2.1,Real Sociedad,16689.0,Estadio de la Cerámica,Pablo González,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Getafe,0.3,0–0,0.2,Barcelona,13072.0,Coliseum Alfonso Pérez,Jesús Gil,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Athletic Club,1.1,2–0,0.9,Osasuna,37869.0,San Mamés,Jorge Figueroa,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Atlético Madrid,1.2,1–1,0.7,Sevilla,58138.0,Estadio Wanda Metropolitano,José Sánchez,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Betis,2.3,2–0,1.1,Granada,45016.0,Estadio Benito Villamarín,Ricardo de Burgos,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Celta Vigo,2.1,1–0,0.5,Elche,10773.0,Estadio de Balaídos,Mario Melero,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Mallorca,0.8,2–1,1.2,Rayo Vallecano,17930.0,Iberostar Estadi,José Luis Munuera,Match Report,,22,SP1
37.0,Sun,2022-05-15,19:30,Cádiz,2.7,1–1,1.6,Real Madrid,19643.0,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
38.0,Fri,2022-05-20,21:00,Real Madrid,1.2,0–0,0.9,Betis,52232.0,Estadio Santiago Bernabéu,Santiago Jaime,Match Report,,22,SP1
38.0,Fri,2022-05-20,21:00,Rayo Vallecano,2.5,2–4,2.5,Levante,8446.0,Estadio del Rayo Vallecano,Mario Melero,Match Report,,22,SP1
38.0,Sat,2022-05-21,17:30,Valencia,1.5,2–0,0.9,Celta Vigo,16189.0,Estadio de Mestalla,Adrián Cordero,Match Report,,22,SP1
38.0,Sun,2022-05-22,17:30,Elche,2.7,3–1,1.3,Getafe,17336.0,Estadio Manuel Martínez Valero,Guillermo Cuadra,Match Report,,22,SP1
38.0,Sun,2022-05-22,20:00,Osasuna,0.8,0–2,1.2,Mallorca,18717.0,Estadio El Sadar,César Soto,Match Report,,22,SP1
38.0,Sun,2022-05-22,20:00,Granada,1.7,0–0,0.3,Espanyol,17951.0,Estadio Nuevo Los Cármenes,Alejandro Hernández,Match Report,,22,SP1
38.0,Sun,2022-05-22,20:00,Alavés,0.4,0–1,1.8,Cádiz,11138.0,Estadio de Mendizorroza,José Sánchez,Match Report,,22,SP1
38.0,Sun,2022-05-22,22:00,Barcelona,0.6,0–2,0.8,Villarreal,54850.0,Camp Nou,José Luis Munuera,Match Report,,22,SP1
38.0,Sun,2022-05-22,22:00,Sevilla,1.2,1–0,0.7,Athletic Club,31305.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,,22,SP1
38.0,Sun,2022-05-22,22:00,Real Sociedad,2.5,1–2,0.7,Atlético Madrid,23586.0,Estadio Municipal de Anoeta,Jesús Gil,Match Report,,22,SP1
