Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
36.0,Fri,2022-05-06,20:00,Hatayspor,1–1,Trabzonspor,,Yeni Hatay Stadyumu,Volkan Bayarslan,Match Report,,22,T1
36.0,Sat,2022-05-07,16:00,Sivasspor,1–3,Kasımpaşa,,Sivas Arena,Ali Şansalan,Match Report,,22,T1
36.0,Sat,2022-05-07,16:00,Fatih Karagümrük,3–1,Göztepe,,Atatürk Olimpiyat Stadı,Mustafa Kürşad Filiz,Match Report,,22,T1
36.0,Sat,2022-05-07,19:00,Başakşehir,0–0,Galatasaray,,Başakşehir Fatih Terim Stadium,Fırat Aydınus,Match Report,,22,T1
36.0,Sat,2022-05-07,19:00,Adana Demirspor,1–2,Alanyaspor,,Yeni Adana Stadyumu,Umit Öztürk,Match Report,,22,T1
36.0,Sun,2022-05-08,16:00,Altay,1–1,Giresunspor,,Alsancak Mustafa Denizli Stadyumu,Cüneyt Çakιr,Match Report,,22,T1
36.0,Sun,2022-05-08,16:00,Yeni Mal'spor,1–3,Rizespor,,Yeni Malatya Stadyumu,Sarper Barış Saka,Match Report,,22,T1
36.0,Sun,2022-05-08,19:00,Beşiktaş,1–1,Fenerbahçe,,Vodafone Arena,Arda Kardeşler,Match Report,,22,T1
36.0,Mon,2022-05-09,20:00,Antalyaspor,3–2,Konyaspor,,Antalya Stadyumu,Mete Kalkavan,Match Report,,22,T1
,,,,,,,,,,,,22,T1
37.0,Sat,2022-05-14,19:00,Kayserispor,3–0,Yeni Mal'spor,,Kadir Has Şehir Stadı,Cihan Aydın,Match Report,,22,T1
37.0,Sun,2022-05-15,16:00,Trabzonspor,2–1,Altay,,Şenol Güneş Stadyumu,Kadir Sağlam,Match Report,,22,T1
37.0,Sun,2022-05-15,16:00,Göztepe,0–2,Beşiktaş,,Gürsel Aksel Stadyumu,Umit Öztürk,Match Report,,22,T1
37.0,Sun,2022-05-15,19:00,Fenerbahçe,0–0,Fatih Karagümrük,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Halil Umut Meler,Match Report,,22,T1
37.0,Sun,2022-05-15,19:00,Giresunspor,1–1,Başakşehir,,Çotanak Stadyumu,Tugay Kaan Numanoğlu,Match Report,,22,T1
37.0,Sun,2022-05-15,19:00,Kasımpaşa,2–4,Antalyaspor,,Recep Tayyip Erdoğan Stadyumu,Mert Güzenge,Match Report,,22,T1
37.0,Sun,2022-05-15,19:00,Konyaspor,3–1,Hatayspor,,Konya Büyükşehir Stadı,Erkan Özdamar,Match Report,,22,T1
37.0,Sun,2022-05-15,19:00,Alanyaspor,3–0,Gaziantep FK,,Bahçeşehir Okulları Stadyumu,Bahattin Şimşek,Match Report,,22,T1
37.0,Mon,2022-05-16,20:00,Rizespor,1–2,Sivasspor,,Yeni Rize Şehir Stadı,Suat Arslanboga,Match Report,,22,T1
37.0,Mon,2022-05-16,20:00,Galatasaray,3–2,Adana Demirspor,,Ali Sami Yen Stadyumu,Sarper Barış Saka,Match Report,,22,T1
,,,,,,,,,,,,22,T1
38.0,Fri,2022-05-20,20:00,Gaziantep FK,2–0,Rizespor,,Kalyon Arena,Emre Kargın,Match Report,,22,T1
38.0,Fri,2022-05-20,20:00,Antalyaspor,1–1,Galatasaray,,Antalya Stadyumu,Yasin Kol,Match Report,,22,T1
38.0,Sat,2022-05-21,16:00,Sivasspor,2–1,Kayserispor,,Sivas Arena,Yaşar Kemal Uğurlu,Match Report,,22,T1
38.0,Sat,2022-05-21,16:00,Altay,2–4,Kasımpaşa,,Alsancak Mustafa Denizli Stadyumu,Çağdaş Altay,Match Report,,22,T1
38.0,Sat,2022-05-21,19:00,Yeni Mal'spor,0–5,Fenerbahçe,,Yeni Malatya Stadyumu,Volkan Bayarslan,Match Report,,22,T1
38.0,Sat,2022-05-21,19:00,Beşiktaş,1–1,Konyaspor,,Vodafone Arena,Sarper Barış Saka,Match Report,,22,T1
38.0,Sun,2022-05-22,16:00,Fatih Karagümrük,0–1,Alanyaspor,,Atatürk Olimpiyat Stadı,Fırat Aydınus,Match Report,,22,T1
38.0,Sun,2022-05-22,16:00,Başakşehir,3–1,Trabzonspor,,Başakşehir Fatih Terim Stadium,Atilla Karaoğlan,Match Report,,22,T1
38.0,Sun,2022-05-22,19:00,Adana Demirspor,7–0,Göztepe,,Yeni Adana Stadyumu,Adem Cinek,Match Report,,22,T1
38.0,Sun,2022-05-22,19:00,Hatayspor,4–1,Giresunspor,,Yeni Hatay Stadyumu,Ali Palabıyık,Match Report,,22,T1
