Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,8.0,Sat,2017-09-23,13:00,Jahn R'burg,2–1,Braunschweig,8432.0,Continental Arena,Tobias Reichel,Match Report,,18,D2
Regular season,8.0,Sat,2017-09-23,13:00,St. Pauli,1–2,Düsseldorf,29546.0,Millerntor-Stadion,Felix Brych,Match Report,,18,D2
Regular season,8.0,Sun,2017-09-24,13:30,Bochum,2–0,Ingolstadt 04,11251.0,Vonovia Ruhrstadion,Daniel Schlager,Match Report,,18,D2
Regular season,8.0,Sun,2017-09-24,13:30,Darmstadt 98,3–3,Dresden,11251.0,Jonathan-Heimes-Stadion am Böllenfalltor,Sven Waschitzki,Match Report,,18,D2
Regular season,8.0,Sun,2017-09-24,13:30,Greuther Fürth,1–3,Nürnberg,13550.0,Sportpark Ronhof Thomas Sommer,Felix Zwayer,Match Report,,18,D2
Regular season,8.0,Mon,2017-09-25,20:30,Union Berlin,5–0,Kaiserslautern,20592.0,Stadion An der Alten Försterei,Markus Schmidt,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,9.0,Fri,2017-09-29,18:30,Kaiserslautern,3–0,Greuther Fürth,19179.0,Fritz-Walter-Stadion,Sören Storks,Match Report,,18,D2
Regular season,9.0,Fri,2017-09-29,18:30,Ingolstadt 04,3–0,Darmstadt 98,8746.0,Audi-Sportpark,Timo Gerach,Match Report,,18,D2
Regular season,9.0,Sat,2017-09-30,13:00,Holstein Kiel,3–0,Bochum,10201.0,Holstein-Stadion,Patrick Alt,Match Report,,18,D2
Regular season,9.0,Sat,2017-09-30,13:00,Erzgebirge Aue,1–2,Union Berlin,9450.0,Sparkassen-Erzgebirgsstadion,Benjamin Cortus,Match Report,,18,D2
Regular season,9.0,Sat,2017-09-30,13:00,Nürnberg,1–2,Arminia,26186.0,Max-Morlock-Stadion,Matthias Jöllenbeck,Match Report,,18,D2
Regular season,9.0,Sun,2017-10-01,13:30,Braunschweig,0–2,St. Pauli,22695.0,Eintracht-Stadion,Manuel Gräfe,Match Report,,18,D2
Regular season,9.0,Sun,2017-10-01,13:30,Sandhausen,2–0,Jahn R'burg,5502.0,Hardtwaldstadion,Robert Kampka,Match Report,,18,D2
Regular season,9.0,Sun,2017-10-01,13:30,Heidenheim,0–2,Dresden,12100.0,Voith-Arena,Florian Badstübner,Match Report,,18,D2
Regular season,9.0,Mon,2017-10-02,20:30,Düsseldorf,3–1,MSV Duisburg,41764.0,Merkur Spielarena,Robert Schröder,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,10.0,Fri,2017-10-13,18:30,MSV Duisburg,0–0,Braunschweig,13855.0,Schauinsland-Reisen-Arena,Lasse Koslowski,Match Report,,18,D2
Regular season,10.0,Fri,2017-10-13,18:30,St. Pauli,1–1,Kaiserslautern,29546.0,Millerntor-Stadion,Sascha Stegemann,Match Report,,18,D2
Regular season,10.0,Sat,2017-10-14,13:00,Arminia,0–2,Düsseldorf,21554.0,SchücoArena,Tobias Stieler,Match Report,,18,D2
