Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,35.0,Sat,2022-04-23,15:00,Caen,1–1,Auxerre,14935.0,Stade Michel d'Ornano,Pierre Legat,Match Report,,22,F2
Regular season,35.0,Mon,2022-04-25,20:45,Toulouse,2–0,Niort,24209.0,Stadium Municipal,Alexandre Perreau Niel,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,36.0,Sat,2022-04-30,15:00,Auxerre,1–0,Dunkerque,10714.0,Stade de l'Abbé Deschamps,Benjamin Lepaysant,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Grenoble,1–1,Amiens,4710.0,Stade des Alpes,Gaël Angoula,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Guingamp,2–1,Caen,10950.0,Stade du Roudourou,Arnaud Baert,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Ajaccio,2–1,Le Havre,4900.0,Stade François Coty,Aurélien Petit,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Sochaux,2–1,Bastia,14005.0,Stade Auguste-Bonal,Marc Bollengier,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Niort,1–3,Dijon,2000.0,Stade René Gaillard,Pierre Legat,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Nancy,1–3,Nîmes,,Stade Marcel Picot,Bartolomeu Varela,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Paris FC,1–1,Valenciennes,4017.0,Stade Sébastien Charléty,Guillaume Paradis,Match Report,,22,F2
Regular season,36.0,Sat,2022-04-30,19:00,Quevilly-Rouen,1–2,Pau FC,3708.0,Stade Robert Diochon,Nicolas Rainville,Match Report,,22,F2
Regular season,36.0,Mon,2022-05-02,20:45,Rodez Aveyron,1–0,Toulouse,5955.0,Stade Paul Lignon,Florent Batta,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Valenciennes,1–0,Sochaux,22250.0,Stade du Hainaut,Jeremy Stinat,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Pau FC,2–2,Niort,3518.0,Stade Nouste Camp,Remi Landry,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Toulouse,2–1,Nîmes,27868.0,Stadium Municipal,Jérôme Miguelgorry,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Le Havre,1–2,Auxerre,8058.0,Stade Océane,Nicolas Rainville,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Caen,2–0,Quevilly-Rouen,18003.0,Stade Michel d'Ornano,Franck Schneider,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Bastia,0–1,Rodez Aveyron,8000.0,Stade Armand Césari,Pierre Legat,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Grenoble,1–1,Ajaccio,5673.0,Stade des Alpes,Mathieu Vernice,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Amiens,1–2,Paris FC,12999.0,Stade Crédit Agricole la Licorne,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Dunkerque,1–3,Guingamp,3500.0,Stade Marcel-Tribut,Abdelatif Kherradji,Match Report,,22,F2
Regular season,37.0,Sat,2022-05-07,19:00,Dijon,2–3,Nancy,7500.0,Stade Gaston Gérard,Olivier Thual,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Auxerre,2–1,Amiens,17051.0,Stade de l'Abbé Deschamps,Aurélien Petit,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Paris FC,2–0,Grenoble,6592.0,Stade Sébastien Charléty,Marc Bollengier,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Quevilly-Rouen,3–1,Dunkerque,4078.0,Stade Robert Diochon,Olivier Thual,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Rodez Aveyron,2–0,Caen,1667.0,Stade Paul Lignon,Pierre Gaillouste,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Sochaux,2–2,Dijon,19019.0,Stade Auguste-Bonal,Franck Schneider,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Nancy,2–3,Pau FC,1500.0,Stade Marcel Picot,Arnaud Baert,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Nîmes,0–2,Bastia,2194.0,Stade des Costières,Benjamin Lepaysant,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Ajaccio,1–0,Toulouse,8516.0,Stade François Coty,Bastien Dechepy,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Guingamp,2–1,Le Havre,12834.0,Stade du Roudourou,Amaury Delerue,Match Report,,22,F2
Regular season,38.0,Sat,2022-05-14,19:00,Niort,1–2,Valenciennes,3326.0,Stade René Gaillard,Abdelatif Kherradji,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
French 2/3 Relegation/Promotion Playoff,,Tue,2022-05-24,20:30,Villefranche,1–3,Quevilly-Rouen,3200.0,Stade Armand Chouffet,,Match Report,Leg 1 of 2,22,F2
French 1/2 Relegation/Promotion Playoff,,Thu,2022-05-26,19:00,Auxerre,1–1,Saint-Étienne,17479.0,Stade de l'Abbé Deschamps,,Match Report,Leg 1 of 2,22,F2
French 2/3 Relegation/Promotion Playoff,,Sun,2022-05-29,16:00,Quevilly-Rouen,2–0,Villefranche,4500.0,Stade Robert Diochon,,Match Report,Leg 2 of 2; Quevilly-Rouen won,22,F2
French 1/2 Relegation/Promotion Playoff,,Sun,2022-05-29,19:00,Saint-Étienne,(4) 1–1 (5),Auxerre,24489.0,Stade Geoffroy-Guichard,,Match Report,Leg 2 of 2; Auxerre won; Auxerre won on penalty kicks following extra time,22,F2
